Date,Crop_Type,Temperature,Humidity,Wind_Speed,Crop_Yield,Year,Month,Day
2014-01-15,Barley,22.910190914818894,77.0898090851811,5.430771283358941,56.56051919523635,2014,1,15
2014-01-15,Soybean,19.63088773765821,80.0,15.728249921410391,44.07057680234768,2014,1,15
2014-01-15,Cotton,17.814846183452854,80.0,8.625670291505871,47.68993161560262,2014,1,15
2014-01-15,Sugarcane,18.98742102239157,80.0,10.435612180856374,31.511632367525827,2014,1,15
2014-01-15,Tomato,14.627461767344135,80.0,10.85794049856485,0.0,2014,1,15
2014-01-15,Potato,19.665060701941748,80.0,7.714795252816541,65.84216136406593,2014,1,15
2014-01-15,Sunflower,9.98976638185633,80.0,11.921746020847454,0.0,2014,1,15
2014-01-16,Wheat,16.29861250860741,80.0,7.2870501246867745,36.72058760108772,2014,1,16
2014-01-16,Corn,6.6923996886552,80.0,9.406111093896056,0.0,2014,1,16
2014-01-16,Rice,14.257242974964752,80.0,8.777619587094204,0.0,2014,1,16
2014-01-16,Barley,18.8012554731768,80.0,17.16963481665497,47.7551777576204,2014,1,16
2014-01-16,Soybean,17.8853606359027,80.0,9.390863841871022,72.78440062298728,2014,1,16
2014-01-16,Cotton,11.980074066420896,80.0,8.474782135318742,11.120432111545815,2014,1,16
2014-01-16,Sugarcane,17.440220396893746,80.0,14.740402285225604,17.063669412800134,2014,1,16
2014-01-16,Tomato,15.568647301064903,80.0,12.288541872394362,3.3331373297713385,2014,1,16
2014-01-16,Potato,16.972260711891483,80.0,8.73704655753921,65.28612360174236,2014,1,16
2014-01-16,Sunflower,25.377003993227195,74.62299600677281,12.460737218458767,21.818662067862107,2014,1,16
2014-01-17,Wheat,13.749386994627445,80.0,13.9031572994869,25.23948522180648,2014,1,17
2014-01-17,Corn,3.848350461870556,80.0,10.055255137568656,0.0,2014,1,17
2014-01-17,Rice,8.947494204653157,80.0,5.159768033347624,0.0,2014,1,17
2014-01-17,Barley,15.274596493261283,80.0,3.1328162292010084,54.27155612796125,2014,1,17
2014-01-17,Soybean,7.607068771100792,80.0,13.431262129620787,0.0,2014,1,17
2014-01-17,Cotton,12.923560430495993,80.0,15.117474578013056,18.970846245583363,2014,1,17
2014-01-17,Sugarcane,12.56302488039426,80.0,11.211461676037915,0.0,2014,1,17
2014-01-17,Tomato,10.91499280369553,80.0,10.214698711658178,0.0,2014,1,17
2014-01-17,Potato,23.210480855537217,76.78951914446279,9.88356315183992,49.44697776809282,2014,1,17
2014-01-17,Sunflower,10.263293100289378,80.0,16.771594843279416,1.3654272234789648,2014,1,17
2014-01-18,Wheat,9.906902759477564,80.0,18.92859078446492,0.0,2014,1,18
2014-01-18,Corn,12.632056095114455,80.0,14.157709963873296,28.975260492844622,2014,1,18
2014-01-18,Rice,18.59049274125842,80.0,14.702783262636904,20.77951961566349,2014,1,18
2014-01-18,Barley,11.59869206403046,80.0,10.541592525416297,14.401889005358456,2014,1,18
2014-01-18,Soybean,19.33924518331591,80.0,7.19045794750979,47.76340486290677,2014,1,18
2014-01-18,Cotton,16.023051047624563,80.0,13.614911941902244,39.08258089997641,2014,1,18
2014-01-18,Sugarcane,11.862905578112615,80.0,8.51383227120626,0.0,2014,1,18
2014-01-18,Tomato,13.053559041362536,80.0,10.167174736866084,0.0,2014,1,18
2014-01-18,Potato,21.98582213774405,78.01417786225595,7.92880214709475,49.7294013211563,2014,1,18
2014-01-18,Sunflower,11.84793687985183,80.0,6.963686874219498,11.64693540793098,2014,1,18
2014-01-19,Wheat,7.221250120641858,80.0,1.646093065653698,0.0,2014,1,19
2014-01-19,Corn,18.87736286244457,80.0,6.623742976759333,87.45057605407847,2014,1,19
2014-01-19,Rice,1.5155667852921422,80.0,9.837115400446564,0.0,2014,1,19
2014-01-19,Barley,18.48103182406709,80.0,6.9484234883638285,80.27298638085095,2014,1,19
2014-01-19,Soybean,26.38325813199419,73.61674186800582,5.112092168337243,19.09366566444544,2014,1,19
2014-01-19,Cotton,20.64824742486185,79.35175257513815,6.81922517816164,53.26400719820732,2014,1,19
2014-01-19,Sugarcane,15.990423803839274,80.0,9.566918764228172,10.409717527533685,2014,1,19
2014-01-19,Tomato,12.26570529379804,80.0,13.258316580308968,0.0,2014,1,19
2014-01-19,Potato,21.94291134520144,78.05708865479856,2.0219459288518813,58.08095163892838,2014,1,19
2014-01-19,Sunflower,8.796799611562147,80.0,8.971937217758953,0.0,2014,1,19
2014-01-20,Wheat,15.548663195938964,80.0,9.448191533773064,34.09827439683498,2014,1,20
2014-01-20,Corn,13.528166694908473,80.0,8.91432708630099,27.792420001301103,2014,1,20
2014-01-20,Rice,21.111016731039683,78.88898326896032,3.477029307740059,36.99937953155887,2014,1,20
2014-01-20,Barley,11.879853531797282,80.0,4.874490161294477,11.953000255399823,2014,1,20
2014-01-20,Soybean,17.502387597103162,80.0,6.840223838065011,41.30016498228502,2014,1,20
2014-01-20,Cotton,13.85391974223204,80.0,9.172571303194024,34.98051020721,2014,1,20
2014-01-20,Sugarcane,16.63066511121059,80.0,6.246659270844091,15.738165170114904,2014,1,20
2014-01-20,Tomato,14.075489317785054,80.0,6.275496307152633,0.0,2014,1,20
2014-01-20,Potato,13.35334500840099,80.0,9.709521887819768,23.059836781538586,2014,1,20
2014-01-20,Sunflower,20.078434725317425,79.92156527468258,4.739591751248012,56.59038254030796,2014,1,20
2014-01-21,Wheat,15.832075743814444,80.0,7.072060575125,31.896207948018123,2014,1,21
2014-01-21,Corn,16.668217657252985,80.0,16.835436184565218,30.626999059889165,2014,1,21
2014-01-21,Rice,25.776197692165365,74.22380230783463,12.016771853241316,59.36207063012978,2014,1,21
2014-01-21,Barley,12.90928482995364,80.0,6.866515760800365,25.601254843234432,2014,1,21
2014-01-21,Soybean,12.301201598453192,80.0,7.665085823793062,13.385467724908256,2014,1,21
2014-01-21,Cotton,10.10813611192484,80.0,16.01672213691986,0.9303540824870244,2014,1,21
2014-01-21,Sugarcane,12.193165704521707,80.0,10.942611198851353,0.0,2014,1,21
2014-01-21,Tomato,11.768953190885004,80.0,14.86160033549763,0.0,2014,1,21
2014-01-21,Potato,28.80380967863092,71.19619032136907,9.352943419296228,6.367633389121703,2014,1,21
2014-01-21,Sunflower,20.715329514449596,79.28467048555041,4.435642587522083,63.18327263518051,2014,1,21
2014-01-22,Wheat,13.874970483148124,80.0,13.622776511290786,36.07498074617968,2014,1,22
2014-01-22,Corn,17.16154365595385,80.0,9.616912448167684,75.5911337800403,2014,1,22
2014-01-22,Rice,6.22606579712383,80.0,9.628318063778323,0.0,2014,1,22
2014-01-22,Barley,15.726133885646735,80.0,9.98399058749001,28.88413579459063,2014,1,22
2014-01-22,Soybean,16.87292554725489,80.0,6.8535149977549725,30.900031477213144,2014,1,22
2014-01-22,Cotton,13.245673465132302,80.0,14.964935127209756,19.34707331488381,2014,1,22
2014-01-22,Sugarcane,11.015242821127249,80.0,9.77268751833564,0.0,2014,1,22
2014-01-22,Tomato,11.705507890118986,80.0,9.77669971269986,0.0,2014,1,22
2014-01-22,Potato,20.3228433901335,79.6771566098665,10.358817006661209,57.36183728557853,2014,1,22
2014-01-22,Sunflower,18.09330979854966,80.0,12.501766463646712,51.84774807975915,2014,1,22
2014-01-23,Wheat,16.335251926742266,80.0,12.203358422350902,35.67265549012927,2014,1,23
2014-01-23,Corn,15.610269672515024,80.0,12.455454203915618,45.09913260581967,2014,1,23
2014-01-23,Rice,10.903678032225988,80.0,11.84712624749362,0.0,2014,1,23
2014-01-23,Barley,10.18096244951391,80.0,13.387208312605429,1.0366542300051396,2014,1,23
2014-01-23,Soybean,19.691419029879988,80.0,8.451865815347878,87.08270595279521,2014,1,23
2014-01-23,Cotton,12.688623556474788,80.0,7.432675751762286,34.77198597327635,2014,1,23
2014-01-23,Sugarcane,9.787575628864309,80.0,13.833780487714495,0.0,2014,1,23
2014-01-23,Tomato,15.674923604098442,80.0,16.127189268142217,3.899257386565272,2014,1,23
2014-01-23,Potato,19.33882512085444,80.0,10.84909661618565,47.21932751774808,2014,1,23
2014-01-23,Sunflower,17.927517304292895,80.0,10.246851967826272,83.77430673173001,2014,1,23
2014-01-24,Wheat,14.878613600540293,80.0,8.334328002613715,37.268108938588014,2014,1,24
2014-01-24,Corn,17.83926736885636,80.0,8.663492435797684,57.14888014325771,2014,1,24
2014-01-24,Rice,10.636846863144946,80.0,12.38097382594106,0.0,2014,1,24
2014-01-24,Barley,10.976065416698376,80.0,6.987577699743796,6.4205038806205295,2014,1,24
2014-01-24,Soybean,17.300375051498236,80.0,9.250806151524596,37.01718051401956,2014,1,24
2014-01-24,Cotton,13.624380068264628,80.0,9.502830840560154,33.7503409444467,2014,1,24
2014-01-24,Sugarcane,14.514502162983383,80.0,10.16295665936271,0.0,2014,1,24
2014-01-24,Tomato,13.342066878684207,80.0,9.615365421714667,0.0,2014,1,24
2014-01-24,Potato,17.776884084034542,80.0,8.13138851073015,42.83185741999237,2014,1,24
2014-01-24,Sunflower,14.159425521873532,80.0,17.505094638581326,26.270094475125628,2014,1,24
2014-01-25,Wheat,13.133003658117152,80.0,6.479289378963625,19.60078464469299,2014,1,25
2014-01-25,Corn,20.242654692538004,79.757345307462,8.343330867157086,103.7491873765401,2014,1,25
2014-01-25,Rice,26.78688182516354,73.21311817483647,12.813514904699932,51.40720677096523,2014,1,25
2014-01-25,Barley,15.823489137185703,80.0,5.518511076357278,30.817019408753943,2014,1,25
2014-01-25,Soybean,16.429326953624525,80.0,11.003370369961075,39.09480524084591,2014,1,25
2014-01-25,Cotton,25.051022693831747,74.94897730616825,7.103147200368545,45.91398337584695,2014,1,25
2014-01-25,Sugarcane,14.834365135631014,80.0,15.383673590553364,0.0,2014,1,25
2014-01-25,Tomato,16.118939758194493,80.0,12.722484305251768,6.187488342851154,2014,1,25
2014-01-25,Potato,21.619374018936064,78.38062598106393,6.6045515736019125,63.761054499501206,2014,1,25
2014-01-25,Sunflower,17.3127427632377,80.0,8.865121349388913,73.65521959974299,2014,1,25
2014-01-26,Wheat,17.028087965701893,80.0,12.145021041403425,67.16883622854955,2014,1,26
2014-01-26,Corn,19.28722965858703,80.0,10.953415507605651,69.03324109935178,2014,1,26
2014-01-26,Rice,14.164409598415729,80.0,10.440141059299968,0.0,2014,1,26
2014-01-26,Barley,10.91532164506382,80.0,11.254757664358,6.78280210166015,2014,1,26
2014-01-26,Soybean,11.089521573637658,80.0,8.15494596598061,6.061407295496293,2014,1,26
2014-01-26,Cotton,12.02554851465217,80.0,5.920431577060242,13.958125909630825,2014,1,26
2014-01-26,Sugarcane,13.045307151673876,80.0,7.988705298861221,0.0,2014,1,26
2014-01-26,Tomato,13.35042632433263,80.0,13.626945832319397,0.0,2014,1,26
2014-01-26,Potato,12.76783192724736,80.0,10.582269978694924,17.9148966563336,2014,1,26
2014-01-26,Sunflower,9.8674235029447,80.0,4.570123297057882,0.0,2014,1,26
2014-01-27,Wheat,25.10200981841056,74.89799018158945,7.780377170609837,29.29381004230727,2014,1,27
2014-01-27,Corn,21.91452217232399,78.08547782767602,14.69657208770302,51.587546940159,2014,1,27
2014-01-27,Rice,18.391497055960205,80.0,9.85591140785747,33.12709642376564,2014,1,27
2014-01-27,Barley,15.538399348633025,80.0,13.365559568280544,56.37807769622457,2014,1,27
2014-01-27,Soybean,5.766137827642993,80.0,8.299991762469684,0.0,2014,1,27
2014-01-27,Cotton,10.353339029488632,80.0,6.245381727428668,3.245942646986656,2014,1,27
2014-01-27,Sugarcane,17.527509053057457,80.0,9.91322534747539,17.390977122727666,2014,1,27
2014-01-27,Tomato,13.849717822018086,80.0,9.52403351239424,0.0,2014,1,27
2014-01-27,Potato,18.21361379933772,80.0,13.987457590397296,60.46770720295279,2014,1,27
2014-01-27,Sunflower,18.54501878794256,80.0,5.721623401992109,54.67247509027096,2014,1,27
2014-01-28,Wheat,14.799210246778284,80.0,5.707674693645855,28.16769999207429,2014,1,28
2014-01-28,Corn,11.594741712625597,80.0,5.639720508176782,12.255162020579526,2014,1,28
2014-01-28,Rice,14.405010121345532,80.0,6.466310071058282,0.0,2014,1,28
2014-01-28,Barley,23.09401012510299,76.90598987489702,12.357400475952495,64.7982939265699,2014,1,28
2014-01-28,Soybean,14.879115114509352,80.0,8.28698584108128,26.62732221787332,2014,1,28
2014-01-28,Cotton,12.983552490134398,80.0,9.029931363141374,19.22310560276144,2014,1,28
2014-01-28,Sugarcane,17.624443893319754,80.0,15.344875271276102,16.0428751368085,2014,1,28
2014-01-28,Tomato,15.188301165839688,80.0,5.843884402990804,0.9347907990425876,2014,1,28
2014-01-28,Potato,19.94441368654509,80.0,11.86992941996381,68.25566958299282,2014,1,28
2014-01-28,Sunflower,12.775083393130702,80.0,10.631703932885756,18.21436728084632,2014,1,28
2014-01-29,Wheat,15.29815184960087,80.0,8.059189666883277,32.84653034333146,2014,1,29
2014-01-29,Corn,16.967426927108747,80.0,13.795591754871095,58.3606428922596,2014,1,29
2014-01-29,Rice,25.578778609583274,74.42122139041672,9.38423611115774,123.86705634767296,2014,1,29
2014-01-29,Barley,20.86119623379197,79.13880376620803,8.260897265579118,64.95702038647084,2014,1,29
2014-01-29,Soybean,13.15239191588885,80.0,10.613648188272236,15.040696838020256,2014,1,29
2014-01-29,Cotton,12.3535088122689,80.0,9.926936223217051,18.60358812875386,2014,1,29
2014-01-29,Sugarcane,17.529955549797673,80.0,4.007765969621479,20.46703634265537,2014,1,29
2014-01-29,Tomato,14.932252259762702,80.0,8.493232851417629,0.0,2014,1,29
2014-01-29,Potato,13.316886363394197,80.0,11.05526402978114,19.04498260821145,2014,1,29
2014-01-29,Sunflower,17.51394860520378,80.0,14.15332633505694,46.23531462442588,2014,1,29
2014-01-30,Wheat,30.524337142333607,69.47566285766639,11.042207909926988,0.0,2014,1,30
2014-01-30,Corn,17.061092011219667,80.0,9.68382422368802,65.98691297944937,2014,1,30
2014-01-30,Rice,21.58471781616281,78.41528218383719,11.317908273044411,51.86875596351616,2014,1,30
2014-01-30,Barley,8.184801707244393,80.0,14.429621049177689,0.0,2014,1,30
2014-01-30,Soybean,17.00812752745737,80.0,7.943169156754577,40.55245965678726,2014,1,30
2014-01-30,Cotton,13.542550105032548,80.0,7.318397051485568,22.74027363968063,2014,1,30
2014-01-30,Sugarcane,18.85849355324172,80.0,1.4543721381097736,30.78973309620017,2014,1,30
2014-01-30,Tomato,6.301431106109503,80.0,11.122840166731915,0.0,2014,1,30
2014-01-30,Potato,23.58382740157193,76.41617259842806,14.612834680222123,39.81018550320683,2014,1,30
